shipment_id,date,origin,destination,distance_km,product_category,vehicle_type,packaging_quality,avg_speed_kmph,transit_duration_hr,ambient_temp_c,humidity_pct,effective_transit_temp_c,safe_temp_min_c,safe_temp_max_c,temp_excursion_hours,base_shelf_life_hr,remaining_shelf_life_hr,spoilage_risk
9194,2024-03-12,Vijayawada,Chennai,440,Seafood,Standard Truck,Premium (Insulated + Gel Packs),44.9,17.48,27.3,45,21.9,0,4,31.23,36,0.7,High
9195,2024-04-30,Coimbatore,Kochi,190,Bakery,Refrigerated Truck,Standard,47.5,7.85,31.1,40,22.3,10,20,1.79,48,40.2,Low
9196,2024-02-27,Nashik,Mumbai,180,Poultry & Meat,Insulated Non-Refrigerated,Standard,41.3,11.55,28.7,38,19.8,0,4,18.28,72,4.0,High
9197,2024-10-19,Guwahati,Kolkata,1000,Milk & Dairy,Insulated Non-Refrigerated,Basic,54.8,24.66,25.4,60,21.1,2,8,32.33,48,0.0,High
9198,2024-09-13,Pune,Bengaluru,840,Frozen Goods,Refrigerated Truck,Basic,39.2,27.07,28.5,70,14.3,-20,-12,71.13,720,590.0,Low
9199,2024-03-02,Kolkata,Patna,585,Milk & Dairy,Refrigerated Truck,Standard,49.4,15.11,27.8,45,16.5,2,8,12.87,48,1.1,High
9200,2024-09-24,Nagpur,Hyderabad,500,Pharma (Vaccines),Refrigerated Truck,Basic,40.6,16.79,29.1,70,23.5,2,8,26.08,240,149.4,Low
9201,2024-12-06,Nashik,Mumbai,180,Poultry & Meat,Standard Truck,Standard,47.3,11.49,19.9,55,18.4,0,4,16.56,72,24.7,Medium
9202,2024-10-24,Ahmedabad,Mumbai,525,Leafy Greens,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),49.2,13.9,25.8,60,16.9,1,4,17.96,96,13.5,High
9203,2024-09-25,Kolkata,Patna,585,Leafy Greens,Standard Truck,Basic,43.2,20.11,29.8,70,27.6,1,4,47.44,96,0.0,High
9204,2024-05-08,Ooty,Chennai,565,Seafood,Refrigerated Truck,Premium (Insulated + Gel Packs),53.4,14.48,35.7,35,6.8,0,4,4.1,36,17.2,Low
9205,2024-09-11,Guwahati,Kolkata,1000,Pharma (Vaccines),Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),39.1,31.59,27.4,70,17.9,2,8,31.34,240,97.5,Low
9206,2024-02-16,Guwahati,Kolkata,1000,Tomatoes & Produce,Refrigerated Truck,Premium (Insulated + Gel Packs),50.5,24.89,20.4,50,15.3,10,15,0.69,168,139.8,Low
9207,2024-05-01,Ludhiana,Delhi,310,Leafy Greens,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),38.9,9.55,36.3,35,20.8,1,4,16.08,96,34.7,Medium
9208,2024-11-03,Guwahati,Kolkata,1000,Pharma (Vaccines),Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),45.3,27.26,21.4,55,13.9,2,8,16.14,240,157.6,Low
9209,2024-03-03,Guwahati,Kolkata,1000,Milk & Dairy,Refrigerated Truck,Standard,40.1,28.77,25.4,45,13.6,2,8,16.09,48,1.2,High
9210,2024-06-09,Jaipur,Delhi,280,Frozen Goods,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),45.0,9.81,35.2,23,13.2,-20,-12,24.69,720,706.9,Low
9211,2024-06-17,Guwahati,Kolkata,1000,Leafy Greens,Insulated Non-Refrigerated,Basic,48.6,23.62,32.4,60,27.9,1,4,56.47,96,0.0,High
9212,2024-10-26,Nashik,Mumbai,180,Milk & Dairy,Refrigerated Truck,Standard,38.3,7.49,27.9,60,13.9,2,8,4.38,48,29.4,Low
9213,2024-07-18,Ooty,Chennai,565,Pharma (Vaccines),Refrigerated Truck,Standard,38.5,17.25,25.5,81,14.0,2,8,10.43,240,212.4,Low
9214,2024-04-30,Kolkata,Patna,585,Milk & Dairy,Refrigerated Truck,Standard,43.5,15.44,33.8,40,16.2,2,8,12.7,48,1.7,High
9215,2024-08-04,Indore,Bhopal,195,Seafood,Insulated Non-Refrigerated,Standard,50.6,9.71,28.6,78,21.2,0,4,16.72,36,0.0,High
9216,2024-04-21,Kolkata,Patna,585,Milk & Dairy,Standard Truck,Basic,49.4,18.38,33.8,40,33.5,2,8,46.82,48,0.0,High
9217,2024-03-14,Pune,Bengaluru,840,Poultry & Meat,Standard Truck,Basic,40.6,24.23,26.5,45,25.3,0,4,51.64,72,0.0,High
9218,2024-02-24,Kolkata,Patna,585,Frozen Goods,Insulated Non-Refrigerated,Standard,38.8,21.87,22.8,50,12.7,-20,-12,54.1,720,607.9,Low
9219,2024-03-30,Vijayawada,Chennai,440,Poultry & Meat,Insulated Non-Refrigerated,Basic,54.6,9.17,27.3,45,24.7,0,4,18.94,72,21.9,Medium
9220,2024-04-19,Jaipur,Delhi,280,Tomatoes & Produce,Refrigerated Truck,Standard,51.7,9.47,33.3,40,23.8,10,15,8.35,168,142.8,Low
9221,2024-05-20,Jaipur,Delhi,280,Milk & Dairy,Refrigerated Truck,Premium (Insulated + Gel Packs),43.6,11.74,37.3,35,11.1,2,8,3.67,48,23.6,Low
9222,2024-08-13,Ooty,Chennai,565,Pharma (Vaccines),Standard Truck,Premium (Insulated + Gel Packs),42.9,18.99,28.7,78,23.9,2,8,30.26,240,146.5,Low
9223,2024-07-28,Indore,Bhopal,195,Milk & Dairy,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),40.6,10.17,29.6,75,20.8,2,8,12.99,48,21.3,Low
9224,2024-05-10,Guwahati,Kolkata,1000,Leafy Greens,Standard Truck,Basic,48.0,24.48,35.4,35,33.7,1,4,72.62,96,0.5,High
9225,2024-10-28,Nashik,Mumbai,180,Bakery,Standard Truck,Premium (Insulated + Gel Packs),41.7,9.25,27.9,60,24.3,10,20,3.95,48,29.0,Low
9226,2024-01-29,Vijayawada,Chennai,440,Tomatoes & Produce,Insulated Non-Refrigerated,Basic,50.9,9.77,19.3,55,15.0,10,15,0.0,168,158.6,Low
9227,2024-09-08,Coimbatore,Kochi,190,Frozen Goods,Standard Truck,Standard,43.4,9.01,27.1,70,21.9,-20,-12,30.54,720,697.3,Low
9228,2024-09-30,Ooty,Chennai,565,Pharma (Vaccines),Insulated Non-Refrigerated,Standard,51.3,16.08,27.7,70,21.5,2,8,21.73,240,104.2,Low
9229,2024-07-10,Jaipur,Delhi,280,Poultry & Meat,Standard Truck,Basic,52.8,8.45,31.3,75,29.3,0,4,21.43,72,36.3,Low
9230,2024-12-24,Jaipur,Delhi,280,Pharma (Vaccines),Refrigerated Truck,Standard,47.3,8.32,19.3,55,13.0,2,8,4.19,240,238.3,Low
9231,2024-02-27,Vijayawada,Chennai,440,Bakery,Standard Truck,Premium (Insulated + Gel Packs),39.7,18.71,22.3,50,21.2,10,20,2.32,48,28.2,Low
9232,2024-06-11,Nagpur,Hyderabad,500,Milk & Dairy,Refrigerated Truck,Basic,43.0,17.94,34.1,60,24.4,2,8,29.44,48,0.0,High
9233,2024-10-06,Indore,Bhopal,195,Bakery,Refrigerated Truck,Premium (Insulated + Gel Packs),38.2,11.75,25.6,60,19.7,10,20,0.0,48,37.2,Low
9234,2024-08-04,Pune,Bengaluru,840,Pharma (Vaccines),Standard Truck,Standard,41.4,23.29,25.1,78,25.3,2,8,40.33,240,25.2,High
9235,2024-08-31,Ludhiana,Delhi,310,Bakery,Insulated Non-Refrigerated,Standard,42.6,13.92,29.3,78,24.3,10,20,5.95,48,18.1,Medium
9236,2024-12-15,Ludhiana,Delhi,310,Poultry & Meat,Standard Truck,Basic,41.2,14.16,18.3,55,18.2,0,4,20.17,72,6.7,High
9237,2024-05-06,Vijayawada,Chennai,440,Bakery,Refrigerated Truck,Basic,53.5,13.71,37.3,35,30.3,10,20,14.08,48,0.0,High
9238,2024-05-22,Coimbatore,Kochi,190,Poultry & Meat,Refrigerated Truck,Premium (Insulated + Gel Packs),45.5,9.1,21.6,98,5.6,0,4,1.43,72,51.3,Low
9239,2024-03-15,Ludhiana,Delhi,310,Frozen Goods,Insulated Non-Refrigerated,Standard,41.3,10.99,26.3,45,12.1,-20,-12,26.46,720,697.8,Low
9240,2024-07-04,Indore,Bhopal,195,Milk & Dairy,Refrigerated Truck,Standard,39.6,10.92,29.6,75,17.1,2,8,9.91,48,6.4,High
9241,2024-08-31,Nashik,Mumbai,180,Pharma (Vaccines),Standard Truck,Standard,54.8,8.61,30.9,78,29.6,2,8,18.56,240,183.9,Low
9242,2024-07-07,Coimbatore,Kochi,190,Seafood,Standard Truck,Standard,45.6,10.42,29.1,75,26.5,0,4,23.45,36,2.0,High
9243,2024-06-06,Ludhiana,Delhi,310,Tomatoes & Produce,Standard Truck,Standard,40.9,12.94,33.3,60,31.6,10,15,21.52,168,98.7,Low
9244,2024-01-11,Guwahati,Kolkata,1000,Poultry & Meat,Refrigerated Truck,Standard,50.0,27.72,17.4,55,8.0,0,4,11.14,72,17.9,Medium
9245,2024-11-26,Nashik,Mumbai,180,Milk & Dairy,Insulated Non-Refrigerated,Basic,53.1,4.6,23.9,55,21.0,2,8,5.95,48,22.8,Low
9246,2024-11-06,Ludhiana,Delhi,310,Frozen Goods,Refrigerated Truck,Standard,42.1,10.8,22.3,55,2.8,-20,-12,16.01,720,648.2,Low
9247,2024-01-18,Ludhiana,Delhi,310,Pharma (Vaccines),Insulated Non-Refrigerated,Standard,43.6,11.85,18.3,55,13.8,2,8,6.82,240,197.2,Low
9248,2024-12-05,Nagpur,Hyderabad,500,Seafood,Insulated Non-Refrigerated,Standard,52.2,14.09,24.8,80,17.6,0,4,19.15,36,0.6,High
9249,2024-01-28,Ooty,Chennai,565,Bakery,Refrigerated Truck,Standard,50.7,18.95,24.4,67,20.0,10,20,0.0,48,27.9,Low
9250,2024-12-19,Nagpur,Hyderabad,500,Tomatoes & Produce,Insulated Non-Refrigerated,Standard,46.6,16.64,19.1,55,15.7,10,15,1.2,168,168.7,Low
9251,2024-12-09,Pune,Bengaluru,840,Leafy Greens,Refrigerated Truck,Basic,48.2,22.0,18.5,55,12.5,1,4,18.61,96,26.2,Medium
9252,2024-05-02,Coimbatore,Kochi,190,Pharma (Vaccines),Refrigerated Truck,Premium (Insulated + Gel Packs),38.8,8.52,35.1,35,10.6,2,8,2.19,240,219.8,Low
9253,2024-05-09,Nashik,Mumbai,180,Frozen Goods,Refrigerated Truck,Premium (Insulated + Gel Packs),39.2,8.65,37.9,35,-4.0,-20,-12,6.89,720,716.4,Low
9254,2024-10-09,Kolkata,Patna,585,Poultry & Meat,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),42.4,16.36,27.8,60,14.8,0,4,17.63,72,13.1,Medium
9255,2024-07-15,Pune,Bengaluru,840,Bakery,Insulated Non-Refrigerated,Standard,44.4,21.11,30.5,75,24.6,10,20,9.79,48,25.2,Low
9256,2024-06-07,Indore,Bhopal,195,Poultry & Meat,Insulated Non-Refrigerated,Standard,50.6,8.43,32.6,60,21.8,0,4,14.97,72,14.6,Medium
9257,2024-11-23,Coimbatore,Kochi,190,Seafood,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),55.0,7.65,21.1,55,12.5,0,4,6.49,36,5.2,High
9258,2024-12-24,Guwahati,Kolkata,1000,Pharma (Vaccines),Insulated Non-Refrigerated,Basic,53.0,23.0,17.4,55,17.3,2,8,21.28,240,182.1,Low
9259,2024-07-04,Nashik,Mumbai,180,Tomatoes & Produce,Standard Truck,Standard,52.6,11.38,31.9,75,29.4,10,15,16.34,168,145.0,Low
9260,2024-12-16,Jaipur,Delhi,280,Frozen Goods,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),44.7,11.96,19.3,55,4.3,-20,-12,19.51,720,719.7,Low
9261,2024-03-03,Nashik,Mumbai,180,Pharma (Vaccines),Refrigerated Truck,Standard,41.9,9.43,27.9,45,15.1,2,8,6.72,240,222.1,Low
9262,2024-09-30,Ahmedabad,Mumbai,525,Bakery,Insulated Non-Refrigerated,Standard,38.6,20.42,27.8,70,23.4,10,20,7.04,48,22.1,Low
9263,2024-05-01,Kolkata,Patna,585,Pharma (Vaccines),Refrigerated Truck,Basic,48.2,16.11,37.8,35,30.1,2,8,35.59,240,122.7,Low
9264,2024-08-14,Indore,Bhopal,195,Poultry & Meat,Standard Truck,Premium (Insulated + Gel Packs),41.3,10.47,26.9,81,21.2,0,4,17.98,72,11.7,Medium
9265,2024-07-17,Jaipur,Delhi,280,Leafy Greens,Insulated Non-Refrigerated,Basic,51.8,11.95,31.3,75,26.7,1,4,27.14,96,18.6,Medium
9266,2024-01-05,Ludhiana,Delhi,310,Seafood,Standard Truck,Basic,38.7,14.57,18.3,55,17.5,0,4,19.68,36,0.0,High
9267,2024-07-20,Guwahati,Kolkata,1000,Tomatoes & Produce,Insulated Non-Refrigerated,Basic,50.2,27.4,29.4,75,28.3,10,15,36.48,168,83.7,Low
9268,2024-05-10,Guwahati,Kolkata,1000,Tomatoes & Produce,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),45.5,26.76,35.4,35,24.4,10,15,25.24,168,95.9,Low
9269,2024-06-03,Nagpur,Hyderabad,500,Frozen Goods,Insulated Non-Refrigerated,Basic,39.3,15.57,34.1,60,26.5,-20,-12,59.9,720,614.6,Low
9270,2024-02-16,Ooty,Chennai,565,Poultry & Meat,Refrigerated Truck,Standard,42.8,14.47,20.7,50,10.8,0,4,9.8,72,26.0,Medium
9271,2024-04-30,Nagpur,Hyderabad,500,Frozen Goods,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),51.0,16.9,33.1,40,10.0,-20,-12,37.21,720,653.5,Low
9272,2024-06-01,Pune,Bengaluru,840,Tomatoes & Produce,Standard Truck,Standard,51.7,20.63,33.5,60,31.1,10,15,33.24,168,95.7,Low
9273,2024-04-17,Vijayawada,Chennai,440,Pharma (Vaccines),Refrigerated Truck,Standard,41.5,16.47,29.8,85,15.5,2,8,12.29,240,155.8,Low
9274,2024-03-23,Indore,Bhopal,195,Leafy Greens,Standard Truck,Standard,50.4,10.0,25.6,45,23.5,1,4,19.53,96,22.8,Medium
9275,2024-08-12,Indore,Bhopal,195,Milk & Dairy,Standard Truck,Premium (Insulated + Gel Packs),52.3,7.51,28.6,78,24.3,2,8,12.2,48,9.0,Medium
9276,2024-11-19,Pune,Bengaluru,840,Milk & Dairy,Standard Truck,Standard,50.8,21.4,22.5,55,20.1,2,8,25.79,48,0.0,High
9277,2024-06-11,Nashik,Mumbai,180,Pharma (Vaccines),Insulated Non-Refrigerated,Basic,49.4,5.99,34.9,60,31.5,2,8,14.06,240,175.6,Low
9278,2024-11-25,Vijayawada,Chennai,440,Seafood,Standard Truck,Premium (Insulated + Gel Packs),42.7,15.79,23.3,55,20.0,0,4,25.25,36,1.6,High
9279,2024-07-27,Indore,Bhopal,195,Poultry & Meat,Refrigerated Truck,Basic,54.6,6.13,29.6,75,22.8,0,4,11.51,72,45.9,Low
9280,2024-01-18,Jaipur,Delhi,280,Bakery,Insulated Non-Refrigerated,Standard,39.0,8.46,19.3,55,20.3,10,20,0.25,48,38.8,Low
9281,2024-05-20,Nagpur,Hyderabad,500,Leafy Greens,Insulated Non-Refrigerated,Standard,45.9,18.48,37.1,35,28.2,1,4,44.75,96,4.1,High
9282,2024-02-11,Vijayawada,Chennai,440,Milk & Dairy,Refrigerated Truck,Basic,43.3,15.53,26.8,74,21.7,2,8,21.34,48,0.0,High
9283,2024-09-08,Ooty,Chennai,565,Bakery,Refrigerated Truck,Standard,42.6,16.66,27.7,70,21.5,10,20,2.5,48,26.9,Low
9284,2024-08-29,Coimbatore,Kochi,190,Poultry & Meat,Standard Truck,Basic,42.5,12.14,28.1,78,26.6,0,4,27.37,72,0.0,High
9285,2024-07-30,Kolkata,Patna,585,Poultry & Meat,Refrigerated Truck,Standard,47.5,15.67,31.8,75,15.3,0,4,17.64,72,26.5,Medium
9286,2024-06-19,Ooty,Chennai,565,Poultry & Meat,Refrigerated Truck,Standard,44.9,16.85,32.7,60,13.8,0,4,16.46,72,15.5,Medium
9287,2024-08-04,Ahmedabad,Mumbai,525,Bakery,Refrigerated Truck,Standard,41.1,15.66,27.3,87,22.8,10,20,4.39,48,29.4,Low
9288,2024-02-21,Pune,Bengaluru,840,Leafy Greens,Standard Truck,Basic,51.4,21.15,21.5,50,20.5,1,4,34.96,96,1.2,High
9289,2024-03-23,Kolkata,Patna,585,Frozen Goods,Insulated Non-Refrigerated,Standard,47.0,16.63,27.8,45,15.2,-20,-12,45.15,720,696.8,Low
9290,2024-12-23,Kolkata,Patna,585,Bakery,Insulated Non-Refrigerated,Standard,51.7,13.7,19.8,55,17.0,10,20,0.0,48,35.2,Low
9291,2024-05-13,Nagpur,Hyderabad,500,Pharma (Vaccines),Refrigerated Truck,Basic,53.5,14.98,37.1,35,26.8,2,8,28.19,240,106.6,Low
9292,2024-09-16,Pune,Bengaluru,840,Tomatoes & Produce,Standard Truck,Basic,43.2,21.11,24.3,78,23.7,10,15,18.28,168,122.0,Low
9293,2024-02-03,Coimbatore,Kochi,190,Milk & Dairy,Refrigerated Truck,Basic,49.4,10.81,20.1,50,15.3,2,8,7.89,48,13.9,Medium
9294,2024-06-29,Guwahati,Kolkata,1000,Leafy Greens,Insulated Non-Refrigerated,Basic,41.6,29.35,28.3,87,24.5,1,4,60.18,96,5.7,High
9295,2024-08-03,Kolkata,Patna,585,Pharma (Vaccines),Insulated Non-Refrigerated,Standard,54.2,14.28,30.8,78,22.0,2,8,20.06,240,145.1,Low
9296,2024-11-04,Ooty,Chennai,565,Poultry & Meat,Refrigerated Truck,Premium (Insulated + Gel Packs),42.7,18.01,21.7,55,5.5,0,4,2.76,72,50.3,Low
9297,2024-10-07,Pune,Bengaluru,840,Milk & Dairy,Standard Truck,Standard,50.7,23.99,26.5,60,23.5,2,8,37.22,48,3.0,High
9298,2024-06-16,Jaipur,Delhi,280,Seafood,Refrigerated Truck,Standard,50.9,12.81,34.3,60,16.3,0,4,15.78,36,0.0,High
9299,2024-08-20,Indore,Bhopal,195,Bakery,Insulated Non-Refrigerated,Standard,49.0,10.57,26.5,83,24.5,10,20,4.75,48,32.9,Low
9300,2024-12-21,Ooty,Chennai,565,Pharma (Vaccines),Refrigerated Truck,Standard,50.7,18.88,17.7,55,13.3,2,8,10.05,240,168.8,Low
9301,2024-01-15,Vijayawada,Chennai,440,Leafy Greens,Insulated Non-Refrigerated,Standard,43.3,17.07,19.3,55,12.2,1,4,13.98,96,68.1,Low
9302,2024-01-27,Nashik,Mumbai,180,Tomatoes & Produce,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),42.5,12.2,19.9,55,18.4,10,15,4.18,168,153.9,Low
9303,2024-11-24,Pune,Bengaluru,840,Pharma (Vaccines),Standard Truck,Standard,49.0,24.33,22.5,55,21.8,2,8,33.47,240,182.3,Low
9304,2024-11-24,Vijayawada,Chennai,440,Seafood,Insulated Non-Refrigerated,Standard,39.3,17.74,23.3,55,15.5,0,4,20.46,36,1.3,High
9305,2024-04-04,Ooty,Chennai,565,Seafood,Standard Truck,Standard,43.1,19.77,31.7,40,28.9,0,4,49.29,36,0.0,High
9306,2024-11-18,Ludhiana,Delhi,310,Seafood,Refrigerated Truck,Premium (Insulated + Gel Packs),46.1,12.37,18.0,75,5.2,0,4,1.52,36,19.9,Low
9307,2024-08-15,Jaipur,Delhi,280,Bakery,Standard Truck,Basic,53.5,9.06,30.3,78,31.1,10,20,10.06,48,25.7,Low
9308,2024-11-24,Vijayawada,Chennai,440,Tomatoes & Produce,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),42.4,14.99,23.3,55,20.8,10,15,8.67,168,138.0,Low
9309,2024-03-10,Vijayawada,Chennai,440,Poultry & Meat,Insulated Non-Refrigerated,Basic,48.3,14.43,27.3,45,26.6,0,4,32.68,72,0.0,High
9310,2024-01-02,Nagpur,Hyderabad,500,Milk & Dairy,Insulated Non-Refrigerated,Standard,48.3,11.68,19.1,55,14.2,2,8,7.29,48,17.2,Medium
9311,2024-07-24,Indore,Bhopal,195,Bakery,Standard Truck,Basic,44.3,6.22,29.6,75,30.1,10,20,6.29,48,37.7,Low
9312,2024-04-12,Vijayawada,Chennai,440,Frozen Goods,Refrigerated Truck,Standard,39.7,12.18,33.3,40,5.1,-20,-12,20.79,720,698.2,Low
9313,2024-11-17,Kolkata,Patna,585,Frozen Goods,Standard Truck,Standard,41.3,17.19,23.8,55,17.9,-20,-12,51.31,720,631.0,Low
9314,2024-06-05,Ludhiana,Delhi,310,Bakery,Standard Truck,Basic,42.5,8.38,35.6,23,33.3,10,20,11.13,48,27.6,Low
9315,2024-06-09,Ooty,Chennai,565,Leafy Greens,Standard Truck,Standard,46.9,16.39,32.7,60,29.0,1,4,41.02,96,0.0,High
9316,2024-10-21,Kolkata,Patna,585,Tomatoes & Produce,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),53.6,12.25,27.8,60,20.8,10,15,7.06,168,149.0,Low
9317,2024-02-12,Jaipur,Delhi,280,Milk & Dairy,Refrigerated Truck,Basic,44.9,8.55,22.3,50,18.0,2,8,8.52,48,33.0,Low
9318,2024-02-26,Indore,Bhopal,195,Poultry & Meat,Refrigerated Truck,Premium (Insulated + Gel Packs),45.6,7.89,22.1,52,7.1,0,4,2.44,72,60.6,Low
9319,2024-03-21,Ooty,Chennai,565,Poultry & Meat,Insulated Non-Refrigerated,Standard,39.3,15.87,28.1,63,22.1,0,4,28.73,72,8.4,High
9320,2024-05-07,Indore,Bhopal,195,Leafy Greens,Insulated Non-Refrigerated,Basic,52.3,5.01,33.2,28,28.5,1,4,12.29,96,65.9,Low
9321,2024-09-21,Nashik,Mumbai,180,Milk & Dairy,Standard Truck,Basic,38.8,11.49,29.9,70,28.8,2,8,23.84,48,4.8,High
9322,2024-12-31,Ludhiana,Delhi,310,Leafy Greens,Insulated Non-Refrigerated,Standard,42.9,9.98,18.3,55,13.8,1,4,9.82,96,54.9,Low
9323,2024-11-28,Jaipur,Delhi,280,Tomatoes & Produce,Refrigerated Truck,Basic,44.8,10.06,23.3,55,20.4,10,15,5.41,168,141.7,Low
9324,2024-03-07,Vijayawada,Chennai,440,Tomatoes & Produce,Insulated Non-Refrigerated,Basic,49.1,12.73,27.3,45,23.0,10,15,10.22,168,145.3,Low
9325,2024-10-31,Ahmedabad,Mumbai,525,Leafy Greens,Insulated Non-Refrigerated,Standard,43.9,18.45,28.2,67,20.0,1,4,29.6,96,11.7,High
9326,2024-12-17,Ahmedabad,Mumbai,525,Milk & Dairy,Standard Truck,Basic,47.7,16.64,17.8,55,18.3,2,8,17.16,48,4.6,High
9327,2024-07-29,Coimbatore,Kochi,190,Seafood,Standard Truck,Standard,52.3,7.72,29.1,75,26.5,0,4,17.39,36,0.0,High
9328,2024-06-12,Pune,Bengaluru,840,Leafy Greens,Refrigerated Truck,Premium (Insulated + Gel Packs),52.2,22.91,33.5,60,6.7,1,4,6.21,96,62.5,Low
9329,2024-08-19,Ooty,Chennai,565,Leafy Greens,Refrigerated Truck,Basic,42.4,16.12,28.7,78,21.1,1,4,27.52,96,34.3,Medium
9330,2024-09-01,Nagpur,Hyderabad,500,Seafood,Insulated Non-Refrigerated,Basic,47.9,15.34,29.1,70,25.9,0,4,33.53,36,2.2,High
9331,2024-03-09,Ludhiana,Delhi,310,Frozen Goods,Refrigerated Truck,Premium (Insulated + Gel Packs),41.8,14.66,26.3,45,-7.5,-20,-12,6.62,720,676.4,Low
9332,2024-05-13,Jaipur,Delhi,280,Seafood,Refrigerated Truck,Premium (Insulated + Gel Packs),40.3,9.78,32.7,29,7.2,0,4,3.14,36,10.4,Medium
9333,2024-03-29,Ooty,Chennai,565,Pharma (Vaccines),Refrigerated Truck,Standard,50.1,13.02,25.7,45,14.8,2,8,8.87,240,224.2,Low
9334,2024-12-17,Guwahati,Kolkata,1000,Tomatoes & Produce,Standard Truck,Premium (Insulated + Gel Packs),43.2,27.54,17.4,55,15.8,10,15,2.12,168,128.2,Low
9335,2024-10-30,Vijayawada,Chennai,440,Pharma (Vaccines),Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),44.1,14.01,27.3,60,16.2,2,8,11.45,240,189.5,Low
9336,2024-06-16,Pune,Bengaluru,840,Bakery,Insulated Non-Refrigerated,Basic,40.0,23.79,25.6,80,23.5,10,20,8.35,48,13.9,Medium
9337,2024-05-24,Nagpur,Hyderabad,500,Bakery,Standard Truck,Basic,41.6,19.26,37.1,35,35.2,10,20,29.29,48,1.4,High
9338,2024-04-11,Ooty,Chennai,565,Leafy Greens,Insulated Non-Refrigerated,Basic,46.9,18.98,30.2,58,26.0,1,4,41.78,96,0.0,High
9339,2024-02-13,Jaipur,Delhi,280,Tomatoes & Produce,Insulated Non-Refrigerated,Standard,39.8,12.04,22.3,50,17.1,10,15,2.5,168,158.2,Low
9340,2024-07-31,Pune,Bengaluru,840,Milk & Dairy,Standard Truck,Premium (Insulated + Gel Packs),43.8,24.41,30.5,75,24.7,2,8,40.73,48,4.1,High
9341,2024-07-07,Ahmedabad,Mumbai,525,Bakery,Refrigerated Truck,Premium (Insulated + Gel Packs),41.3,19.74,29.8,75,18.1,10,20,0.0,48,19.4,Low
9342,2024-04-03,Pune,Bengaluru,840,Seafood,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),52.3,18.9,32.5,40,20.3,0,4,30.89,36,3.0,High
9343,2024-07-20,Vijayawada,Chennai,440,Bakery,Standard Truck,Standard,41.0,15.17,31.3,75,29.9,10,20,14.97,48,8.0,Medium
9344,2024-07-12,Nashik,Mumbai,180,Tomatoes & Produce,Insulated Non-Refrigerated,Standard,43.3,11.17,24.8,95,21.2,10,15,6.95,168,143.8,Low
9345,2024-10-19,Nashik,Mumbai,180,Bakery,Refrigerated Truck,Basic,46.2,8.08,25.8,89,23.1,10,20,2.53,48,35.9,Low
9346,2024-04-24,Jaipur,Delhi,280,Poultry & Meat,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),48.1,12.58,33.3,40,19.3,0,4,19.24,72,45.1,Low
9347,2024-01-11,Kolkata,Patna,585,Milk & Dairy,Refrigerated Truck,Premium (Insulated + Gel Packs),47.7,15.76,19.8,55,5.9,2,8,0.0,48,26.6,Low
9348,2024-01-12,Coimbatore,Kochi,190,Leafy Greens,Refrigerated Truck,Standard,43.3,12.18,17.1,55,9.7,1,4,6.91,96,83.3,Low
9349,2024-10-12,Pune,Bengaluru,840,Bakery,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),52.6,22.16,26.5,60,22.4,10,20,5.43,48,17.7,Medium
9350,2024-11-27,Jaipur,Delhi,280,Frozen Goods,Standard Truck,Standard,51.8,9.11,23.3,55,17.6,-20,-12,26.94,720,626.4,Low
9351,2024-11-09,Nashik,Mumbai,180,Tomatoes & Produce,Standard Truck,Basic,49.7,5.99,23.9,55,22.8,10,15,4.69,168,136.4,Low
9352,2024-11-16,Coimbatore,Kochi,190,Leafy Greens,Refrigerated Truck,Standard,52.8,8.78,21.1,55,7.5,1,4,3.05,96,88.5,Low
9353,2024-04-27,Pune,Bengaluru,840,Frozen Goods,Refrigerated Truck,Basic,46.5,25.03,32.5,40,20.5,-20,-12,81.26,720,608.3,Low
9354,2024-02-15,Guwahati,Kolkata,1000,Tomatoes & Produce,Refrigerated Truck,Basic,45.6,27.67,20.4,50,19.3,10,15,11.78,168,115.2,Low
9355,2024-08-24,Nagpur,Hyderabad,500,Milk & Dairy,Insulated Non-Refrigerated,Standard,40.5,19.27,30.1,78,23.9,2,8,30.69,48,1.9,High
9356,2024-04-11,Indore,Bhopal,195,Pharma (Vaccines),Refrigerated Truck,Standard,41.7,7.72,26.3,61,16.1,2,8,6.21,240,211.3,Low
